max_rpm,s20,s30,s40,s50,s60,s70,s80,s90,s100,s110,s120,s130,s140,s150,path,fee,duration(min),root_dist(km)
2136.75,8,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.11800000000000001
3444.4,213,295,304,155,226,117,65,0,0,0,0,0,0,0,"남해고속도로,만덕대로,충렬대로",26190,24,20
3188.6,115,100,180,210,171,477,337,202,394,135,38,8,0,0,"중앙고속도로(삼락-대동),중앙고속도로지선,경부고속도로",75800,38,52
3057.1,225,362,231,470,266,344,990,416,276,229,92,70,0,0,"남해제2고속도로지선,남해고속도로,봉수로",102090,56,71
1931.88,12,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.11800000000000001
990.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항진입로,-",4550,1,0.441
1243.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.052000000000000005
1256.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.057
1129.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.029
2414.88,84,205,365,459,372,67,0,0,0,0,0,0,0,0,"남해고속도로,강변대로,제방로",31940,27,23
1032.320557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.037
2229.65,90,55,223,123,14,595,181,6,308,0,0,0,0,0,"공항로,중앙고속도로(삼락-대동),부산외곽순환고속도로",56210,30,39
3197.66,158,245,83,281,214,150,60,0,0,0,0,0,0,0,"개화동로,호국로,고양대로",22050,26,19
3004.04,128,111,183,182,181,24,0,0,0,0,0,0,0,0,"마곡중앙로,봉오대로,송내대로",13810,19,11
3404.07,10,8,27,0,0,0,0,0,0,0,0,0,0,0,"공항앞길33번길,공항로811번나길,공항앞길",4550,1,0.76
2286.87,219,284,111,229,154,0,0,0,0,0,0,0,0,0,"남해제2고속도로지선,동서고가로,시민공원로",20890,19,15
2150.28,7,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항진입로,공항앞길,-",4550,1,0.633
4343.13,38,109,199,273,270,452,787,27,254,0,0,0,0,0,"중앙고속도로(삼락-대동),중앙고속도로지선,경부고속도로",76130,40,53
3529.76,87,64,70,51,53,22,0,0,0,0,0,0,0,0,"공항앞길,공항진입로,-",4550,1,0.34800000000000003
2463.44,4,6,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.11800000000000001
2953.8,325,262,187,240,349,0,0,0,0,0,0,0,0,0,"공항로,남해제2고속도로지선,동서고가로",23010,18,17
3722.1,116,162,250,286,448,736,496,201,291,114,0,0,0,0,"공항로,르노삼성대로,거가대로",79070,58,59
2572.6,180,213,131,190,165,140,22,0,0,0,0,0,0,0,"공항로,낙동북로,호계로",23140,19,16
1221.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.074
2943.36,17,2,9,13,15,0,8,0,0,0,0,0,0,0,"공항앞길,공항진입로,-",4550,2,0.81
2153.0,16,24,23,0,0,0,0,0,0,0,0,0,0,0,"공항로811번가길,공항로791번길,공항로811번나길",4550,3,1.5
4490.21582,305,283,303,662,493,316,784,495,583,93,0,0,0,0,"남해제2고속도로지선,남해안대로,통영대전고속도로",125470,68,88
1946.34,10,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.105
4261.44,234,175,265,944,516,287,44,62,0,0,0,0,0,0,"남해제2고속도로지선,금관대로,창원대로",47650,31,33
2631.36,251,219,256,396,51,55,0,0,0,0,0,0,0,0,"공항로,남해제2고속도로지선,보수대로",22430,22,16
2390.85,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.105
4528.661621,181,192,86,211,126,292,419,949,1086,355,117,52,0,0,"남해제2고속도로지선,남해고속도로,동부로",138940,66,97
2197.16,38,53,40,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항로811번길,공항로",4550,2,0.989
2956.98,131,247,330,747,391,0,26,19,0,0,0,0,0,0,"동서고가로,번영로,해운대로",37370,29,29
3243.6,71,125,96,285,219,66,28,0,0,0,0,0,0,0,"공항로,낙동북로,김해대로",20300,17,14
2502.64,311,468,241,163,254,175,0,0,0,0,0,0,0,0,"남해제2고속도로지선,학감대로,보수대로",23050,25,17
1531.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.025
1540.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.074
2913.06,127,72,189,78,62,219,499,20,192,0,0,0,0,0,"공항로,남해제2고속도로지선,남해고속도로",41650,23,29
1576.82,11,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.11800000000000001
2240.42,141,157,200,118,160,63,149,7,0,0,0,0,0,0,"공항로,남해고속도로,만덕대로",21030,17,15
2089.38,13,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.11800000000000001
5435.990234,412,284,401,407,256,96,105,6,10,0,0,0,0,0,"남해제2고속도로지선,동서고가로,번영로",38610,32,30
2314.42,11,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.11800000000000001
2768.0,73,21,53,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.508
3588.9,713,468,432,392,139,37,98,13,0,0,0,0,0,0,"동서고가로,황령대로,광안대로",38770,28,30
2249.76,89,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항진입로,공항로811번길,공항앞길",4550,3,1.1
2520.1,166,304,439,412,552,231,0,0,0,0,0,0,0,0,"공항로,르노삼성대로,거가대로",35190,31,27
1733.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.025
3327.95,107,130,197,173,486,158,165,224,85,53,0,0,0,0,"남해제2고속도로지선,금관대로,창원대로",47750,31,33
3086.72,81,215,118,161,360,0,0,0,0,0,0,0,0,0,"공항로,르노삼성대로,명지국제6로",16330,16,11
2777.0,279,96,221,262,289,51,0,0,0,0,0,0,0,0,"공항로,남해제2고속도로지선,동서고가로",24550,19,18
2766.72,78,91,86,92,169,0,0,0,0,0,0,0,0,0,"명지국제11로,르노삼성대로,신호산단1로",11210,9,7.1
1851.85,9,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.11800000000000001
4991.88,119,134,62,79,233,281,589,102,13,0,0,0,0,0,"공항로,중앙고속도로(삼락-대동),부산외곽순환고속도로",55590,30,38
2477.15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.074
4108.65,168,67,44,150,83,185,39,136,352,188,13,0,0,0,"공항로,남해제2고속도로지선,남해고속도로",41550,23,29
2270.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.023
2124.03,9,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항진입로,-",4550,1,0.34800000000000003
3155.9,402,332,229,116,329,87,78,0,0,0,0,0,0,0,"남해제2고속도로지선,학감대로,보수대로",25050,28,19
1819.86,8,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.11800000000000001
2967.8,249,372,206,274,448,256,318,0,11,0,0,0,0,0,"남해고속도로,강변대로,양산대로",35480,29,26
3558.0,123,29,162,392,267,216,457,45,0,0,0,0,0,0,"남해제2고속도로지선,금관대로,창원대로",45250,28,32
2618.72,103,174,101,431,110,0,0,0,0,0,0,0,0,0,"유통단지1로58번길,공항로,낙동남로",18010,18,13
1905.6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항진입로,공항앞길,-",4550,1,0.617
3129.22,323,153,347,457,126,253,432,100,6,95,0,0,0,0,"공항로,중앙고속도로(삼락-대동),부산외곽순환고속도로",55790,30,38
2857.22,107,112,204,254,45,88,15,0,0,0,0,0,0,0,"공항로,남해제2고속도로지선,낙동대로",11770,11,7.7
1856.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.029
2833.36,187,289,208,216,113,41,20,0,0,0,0,0,0,0,"남해제2고속도로지선,동서고가로,신천대로",20590,17,15
3176.45,192,207,394,73,94,59,0,0,0,0,0,0,0,0,"남해제2고속도로지선,동서고가로,신암로",20750,17,15
2490.84,197,164,262,238,0,72,0,0,0,0,0,0,0,0,"남해제2고속도로지선,동서고가로,신천대로",20870,17,15
3191.1,177,140,299,157,113,60,22,0,0,0,0,0,0,0,"남해제2고속도로지선,동서고가로,신암로",20730,17,15
2162.13,65,176,103,67,28,96,7,0,0,0,0,0,0,0,"유통단지1로57번가길,유통단지1로,공항로",9930,8,6
2529.6,152,165,186,240,203,197,45,66,85,0,0,0,0,0,"공항로,르노삼성대로,녹산산업대로",28660,28,22
3704.91,103,55,27,32,48,53,36,0,0,0,0,0,0,0,"공항로,공항로791번길,공항로811번나길",6890,4,3.5
2093.85,8,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항진입로,-,-",4550,1,0.47800000000000004
2823.96,383,470,524,629,547,641,273,79,14,0,0,0,0,0,"공항로,르노삼성대로,거가대로",54600,42,41
3438.72,99,171,78,14,11,0,0,0,0,0,0,0,0,0,"공항로811번가길,공항로791번길,공항로811번가길",4550,1,0.232
3085.0,254,182,283,190,223,17,0,0,0,0,0,0,0,0,"공항로,남해고속도로,만덕대로",19870,15,14
3844.456299,13,15,14,0,5,0,0,0,0,0,0,0,0,0,"공항앞길,공항로811번나길,-",4550,1,0.58
3975.36,338,413,396,411,201,175,81,117,0,0,0,0,0,0,"동서고가로,광안대로,장산로",44170,35,34
3746.6,5,14,9,12,0,0,0,0,0,0,0,0,0,0,"공항로811번나길,공항로811번나길,공항앞길",4550,2,1.1
1410.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.025
2519.55,145,136,65,264,86,18,0,0,0,0,0,0,0,0,"공항진입로,공항로,남해고속도로",15010,12,10
1584.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.052000000000000005
2294.72,31,68,63,108,49,30,0,0,0,0,0,0,0,0,"유통단지1로58번길,공항로,남해제2고속도로지선",8770,7,5.1
691.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.025
2867.32,48,82,106,164,54,80,50,0,0,0,0,0,0,0,"공항로,남해제2고속도로지선,가야대로",12010,11,7.8
2303.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.025
973.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.025
1081.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.057
1332.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.04
1999.75,6,27,13,9,0,0,0,0,0,0,0,0,0,0,"공항로,공항로,공항로811번가길",5150,2,2.1
1556.0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항로791번길,공항로811번나길,공항앞길",4550,2,0.982
2939.4,7,0,14,5,13,0,0,0,0,0,0,0,0,0,"공항앞길,공항로811번나길,-",4550,1,0.589
571.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길33번길,공항앞길85번길,공항로811번나길",4550,2,0.587
3313.6,13,24,0,0,0,0,0,0,0,0,0,0,0,0,"공항로811번나길,공항로811번나길,공항앞길",4550,2,1.2
1699.2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항앞길221번길,공항앞길",4550,3,1.4
2572.0,39,77,159,91,185,73,18,25,0,0,0,0,0,0,"공항로,체육공원로,중앙고속도로(삼락-대동)",18900,13,13
1587.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.037
1694.78,0,34,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항로811번길,-",4550,2,0.858
1825.59,0,6,0,6,7,0,0,0,0,0,0,0,0,0,"공항로,공항로811번가길,공항로",5930,3,2.7
1519.05,3,0,2,36,0,0,0,0,0,0,0,0,0,0,"공항로,강변대로,남해고속도로",20250,14,13
3102.66,112,122,160,192,172,108,133,12,0,0,0,0,0,0,"개화동로,김포대로,드림로",19390,20,16
5715.59,187,252,192,150,180,89,259,38,6,57,0,0,0,0,"남부순환로,개화동로,김포대로",16190,17,13
958.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"마곡중앙로,수명로,남부순환로",7550,11,5.3
1083.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-,-,-",4600,1,0.017
4661.78,119,273,164,127,94,50,8,0,0,0,0,0,0,0,"남부순환로,국회대로,안양천로",12050,18,10
4985.446289,113,122,54,40,12,11,0,0,0,0,0,0,0,0,"강서로,올림픽대로,허준로",6870,6,4.6
5414.85,321,119,73,352,13,289,369,314,495,133,0,0,0,0,"영종해안남로,인천국제공항고속도로,올림픽대로",48080,35,49
5083.26123,23,2,3,3,0,0,0,0,0,0,0,0,0,0,"마곡동로10길,마곡중앙8로1길,양천로",4600,1,0.29
2994.65,4,0,3,10,0,13,62,0,0,0,0,0,0,0,"아라로,드림로,개화동로",13800,12,11
3622.02,91,232,162,188,180,480,385,317,417,0,0,0,0,0,"부산외곽순환고속도로,동해고속도로(부산-울산),기장대로",70160,39,48
958.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.029
3526.08,220,294,150,88,133,72,0,0,0,0,0,0,0,0,"낙동남로,에코대로,제도로",17130,17,12
3159.96,158,205,12,0,0,0,0,0,0,0,0,0,0,0,"에코델타스마트로,에코델타스마트로,에코델타스마트2로",7350,5,3.9
2323.0,187,125,114,28,0,0,0,0,0,0,0,0,0,0,"에코델타스마트로,에코대로,명지국제1로",9250,8,5.5
780.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.001
2915.87,63,78,177,323,170,115,103,0,0,0,0,0,0,0,"공항로,낙동북로,김해대로",19710,16,13
1690.0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항로,공항로791번길,공항로811번나길",4550,2,1.2
1040.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.008
4280.64,267,88,146,126,177,145,192,137,111,172,59,0,0,0,"공항로,낙동북로,동서대로",44060,28,31
1838.64,86,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항로811번길,공항앞길,-",4550,2,0.684
4228.34,59,41,36,25,0,4,12,0,0,0,0,0,0,0,"-,-,-",4550,1,0.001
3346.2,296,188,289,303,179,279,421,142,82,0,0,0,0,0,"낙동북로,동서대로,김해대로",50090,34,35
1407.6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.11800000000000001
2750.02,322,148,441,398,492,169,0,0,0,0,0,0,0,0,"남해제2고속도로지선,동서고가로,번영로",34170,28,26
1573.58,10,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.105
2900.7,551,159,230,237,146,65,0,13,0,0,0,0,0,0,"공항로,남해고속도로,만덕대로",24830,23,18
2173.52,12,39,92,144,60,38,27,0,0,0,0,0,0,0,"공항로,르노삼성대로,르노삼성대로",10870,7,6.9
2289.1,85,37,103,263,105,78,0,0,0,0,0,0,0,0,"낙동남로,강변대로,다대로",15690,12,11
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"입소정관길,울만로,남해제2고속도로지선",17950,15,13
1652.7,12,14,59,123,27,0,0,0,0,0,0,0,0,0,"낙동남로,낙동남로,르노삼성대로",10310,7,6.3
-0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"남해제2고속도로지선,가락대로,남해제2고속도로지선",17230,10,12
1304.65,57,6,24,0,0,0,0,0,0,0,0,0,0,0,"공항로,르노삼성대로,르노삼성대로",5870,4,2.6
2206.85,175,176,298,246,158,54,0,0,0,0,0,0,0,0,"공항로,남해제2고속도로지선,보수대로",20170,18,15
3008.65,134,115,138,197,219,49,101,0,0,0,0,0,0,0,"낙동남로,명지국제1로,명지국제8로",13430,11,8.9
3585.6,265,331,377,277,187,71,0,0,0,0,0,0,0,0,"남해제2고속도로지선,학감대로,보수대로",20750,22,15
2886.72,406,380,649,504,514,433,166,0,0,0,0,0,0,0,"양산대로,동서로,웅상대로",63880,50,45
1387.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.025
1963.18,104,189,230,157,10,0,0,0,0,0,0,0,0,0,"공항로,낙동북로,동서대로",30560,24,21
2579.0,112,272,212,447,1327,361,298,0,0,0,0,0,0,0,"공항로,르노삼성대로,거가대로",74790,53,56
2822.7,187,210,325,718,691,713,39,35,16,0,0,0,0,0,"공항로,중앙고속도로(삼락-대동),부산외곽순환고속도로",69210,41,49
2609.73,111,293,184,419,110,33,0,0,0,0,0,0,0,0,"남해제2고속도로지선,동서고가로,동평로",23630,21,17
2332.14,1202,642,775,817,378,465,417,0,0,0,0,0,0,0,"중앙고속도로(삼락-대동),부산외곽순환고속도로,통신사로",76710,47,53
4557.28,42,59,38,19,24,6,23,8,0,0,0,0,0,0,"공항로,공항로791번길,공항로811번나길",6890,4,3.5
1560.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.003
3069.08,107,77,156,229,244,141,153,87,10,0,0,0,0,0,"남해제2고속도로지선,학감대로,보수대로",19530,21,14
1183.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.009000000000000001
4123.6,300,597,822,858,891,993,221,781,55,74,0,0,0,0,"공항로,르노삼성대로,거가대로",120730,93,88
1644.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항진입로,-",4550,1,0.353
3051.0,125,173,284,324,332,172,82,41,0,0,0,0,0,0,"남해제2고속도로지선,가락대로,과학산단로",25610,24,19
3005.1,228,287,427,331,531,209,41,0,0,0,0,0,0,0,"동서고가로,황령대로,광안대로",38630,30,30
1436.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.057
2419.27,176,276,260,318,139,0,0,0,0,0,0,0,0,0,"공항로,남해제2고속도로지선,보수대로",22210,22,16
4368.577637,41,84,130,317,59,341,213,285,752,224,161,0,38,0,"공항로,남해제2고속도로지선,남해고속도로",96450,48,67
2648.6,98,27,196,207,91,268,16,0,0,0,0,0,0,0,"공항로,남해고속도로,강변대로",20830,16,15
2169.89,26,6,34,7,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항진입로,공항진입로42번길",4550,2,0.8220000000000001
2181.32,383,207,177,87,13,10,0,0,0,0,0,0,0,0,"공항로,낙동북로,분성로",18180,16,12
4426.24,134,110,57,180,430,410,405,273,112,187,63,0,0,0,"공항로,르노삼성대로,거가대로",69340,49,52
3103.68,203,374,221,256,374,988,1162,1193,119,77,0,0,0,0,"남해제2고속도로지선,남해안대로,통영대전고속도로",144150,77,101
1020.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.054
3275.27,453,428,476,390,179,0,0,0,0,0,0,0,0,0,"남해제2고속도로지선,학감대로,보수대로",19530,21,14
903.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.008
2890.07,199,224,155,117,215,45,21,38,0,0,0,0,0,0,"남해제2고속도로지선,학감대로,보수대로",19510,20,14
2135.14,52,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.454
2514.33,90,90,186,81,135,56,238,463,73,84,0,0,0,0,"공항로,남해제2고속도로지선,남해고속도로",45640,26,32
2378.94,3,12,9,15,0,0,0,0,0,0,0,0,0,0,"공항로811번나길,공항로811번나길,공항앞길",4550,2,1.1
298.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.049
1023.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.057
886.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.057
2025.92,200,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.488
2000.0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길33번길,공항앞길,-",4550,1,0.34800000000000003
2208.0,121,121,193,158,55,31,0,0,0,0,0,0,0,0,"공항로,남해제2고속도로지선,가야대로",13110,10,8.7
2767.35,0,7,0,5,16,0,0,0,0,0,0,0,0,0,"경전철로188번길,-,-",4550,1,0.547
2516.92,55,61,22,5,6,13,19,23,0,0,0,0,0,0,"공항로,공항로791번길,공항로811번나길",6270,3,3
3353.5,71,180,179,232,499,26,112,7,0,0,0,0,0,0,"남해제2고속도로지선,동서고가로,우암로",29810,25,23
1970.51,33,121,108,215,60,0,0,0,0,0,0,0,0,0,"공항앞길,유통단지1로58번길,공항로",14030,13,9.5
2175.6,0,9,12,0,14,0,0,0,0,0,0,0,0,0,"르노삼성대로,-,-",5310,2,2.2
1607.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.057
3225.0,27,66,59,32,90,21,176,354,236,95,69,27,0,0,"공항로,남해제2고속도로지선,남해고속도로",45560,25,32
1488.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.045
4253.0,60,102,126,138,140,94,51,0,15,0,0,0,0,0,"공항로,낙동남로,강변대로",17330,17,12
2445.88,38,21,134,223,174,76,37,0,0,0,0,0,0,0,"공항진입로,공항로,남해고속도로",17430,14,12
1198.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.04
1846.08,0,41,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항앞길163번길,-",4550,1,0.632
2296.32,81,37,37,47,49,44,13,0,0,0,0,0,0,0,"공항로,강변대로,남해고속도로",26290,21,18
2386.8,34,77,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항진입로,-",4550,2,1
2127.22,6,21,16,38,98,9,0,0,0,0,0,0,0,0,"공항로,체육공원로,체육공원로",6730,3,3.4
1679.63,19,0,28,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항앞길163번길,-",4550,1,0.5630000000000001
3673.96,20,0,21,0,0,0,0,0,0,0,0,0,0,0,"공항앞길163번길,공항앞길,-",4550,1,0.5630000000000001
3055.92,27,31,77,88,97,36,0,0,0,0,0,0,0,0,"공항진입로,공항로,체육공원로",9130,6,5.4
947.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.029
2113.75,24,107,20,70,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항진입로,-",4550,2,0.637
3854.16,51,76,78,201,390,168,152,38,0,0,0,0,0,0,"공항로,서낙동로,화명대로",32670,22,22
1060.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.029
887.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.054
3140.78,160,167,183,329,256,298,449,206,144,47,0,0,0,0,"남해제2고속도로지선,금관대로,창원대로",50840,33,36
951.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.057
2227.96,25,4,33,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항진입로,-",4550,2,0.637
2047.0,0,7,0,11,0,0,0,0,0,0,0,0,0,0,"공항진입로,-,-",4550,1,1.1
2511.6,40,83,98,52,47,96,129,47,0,0,0,0,0,0,"남해고속도로,강변대로,낙동로",27550,23,20
2145.1,100,156,123,202,153,148,27,0,0,0,0,0,0,0,"유통단지1로58번길,공항로,낙동남로",16610,15,12
1438.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.08600000000000001
974.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.029
770.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.029
752.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.003
-0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.054
2533.68,58,20,93,54,35,76,63,0,0,0,0,0,0,0,"유통단지1로58번길,공항로,남해제2고속도로지선",10550,9,6.6
2642.9,24,33,25,79,55,31,15,0,0,0,0,0,0,0,"공항앞길,공항진입로,공항로",10850,8,6.8
1324.11,0,3,0,0,0,0,0,0,0,0,0,0,0,0,"공항로,공항로393번길,-",4550,1,0.519
2323.0,0,0,4,5,0,23,0,0,0,0,0,0,0,0,"공항로393번길,공항로,-",5290,3,2.2
1968.49,0,11,8,0,32,0,0,0,0,0,0,0,0,0,"공항로,르노삼성대로,-",5150,2,2.1
1310.98,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"르노삼성대로,르노삼성대로,르노삼성대로",4550,2,0.907
2062.76,0,0,5,0,10,0,0,0,0,0,0,0,0,0,"르노삼성대로,영강길17번가길,르노삼성대로",7530,4,4
2473.9,134,231,149,127,84,0,0,0,0,0,0,0,0,0,"강변대로,남해제2고속도로지선,공항로",13770,12,9.3
2606.04,11,29,5,0,0,0,0,0,0,0,0,0,0,0,"공항로811번나길,공항로811번나길,공항앞길",4550,2,1.2
1988.28,53,41,22,24,0,0,0,0,0,0,0,0,0,0,"공항앞길,유통단지1로58번길,유통단지1로",4550,3,1.8
2367.2,5,20,23,48,42,0,32,0,0,0,0,0,0,0,"공항로,남해제2고속도로지선,-",7530,3,4
2233.0,47,71,214,232,149,0,0,0,0,0,0,0,0,0,"남해제2고속도로지선,가락대로,과학산단로",16150,14,11
1814.8,12,13,19,6,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항로811번나길,-",4550,1,0.58
3402.76,260,193,175,187,204,275,152,133,22,0,0,0,0,0,"공항로,중앙고속도로(삼락-대동),부산외곽순환고속도로",40940,27,28
3412.5,140,119,235,112,280,486,1423,1230,403,62,91,0,0,0,"남해제2고속도로지선,남해고속도로,사천대로",151340,71,106
1610.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.272
2734.07,33,24,90,226,338,99,0,0,0,0,0,0,0,0,"공항로,중앙고속도로(삼락-대동),부산외곽순환고속도로",20760,14,14
1086.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.001
1334.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.029
1918.51,82,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항로,유통단지1로,유통단지1로58번길",5950,4,2.7
2594.2,109,200,179,288,433,114,512,0,0,0,0,0,0,0,"남해제2고속도로지선,금관대로,창원대로",47880,30,33
2842.72,107,156,323,346,567,650,230,385,205,0,0,0,0,0,"공항로,르노삼성대로,거가대로",76050,55,57
3464.0,156,131,88,145,81,56,54,0,0,0,0,0,0,0,"공항로,남해제2고속도로지선,새벽로",14110,14,9.5
1734.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.023
3316.5,156,187,195,155,454,479,746,345,91,0,0,0,0,0,"남해제2고속도로지선,금관대로,남해안대로",81820,45,57
2155.65,2,3,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.11800000000000001
1988.91,7,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.11800000000000001
2694.3,141,51,101,87,62,85,36,25,0,0,0,0,0,0,"공항진입로,공항로,낙동북로",13210,11,8.8
