index,s_lat,s_lng,e_lat,e_lng,max_rpm,s20,s30,s40,s50,s60,s70,s80,s90,s100,s110,s120,s130,s140,s150,path,fee,duration(min),root_dist(km),med_est_dist,diff,pc1,pc2,clusters,time_sum,avg_speed,target,s,e
1161,37.5591866,126.833355,37.55972,126.8298433,2236.3,0,0,19,8,0,0,0,0,0,0,0,0,0,0,"공항대로,-,-",3800,1,0.334,0.3597222222222222,0.025722222222222202,-0.05567022821384793,-0.005615793526025738,0,0.0075,47.96296296296296,3,"[37.5591866, 126.833355]","[37.55972, 126.8298433]"
1162,37.5597816,126.8293416,37.559875,126.8285683,2476.9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"공항대로,마곡중앙로,마곡중앙8로",3800,4,1.4,0.030555555555555555,1.3694444444444445,-0.02324753563846685,0.01650016707522761,0,0.0005555555555555556,55.0,3,"[37.5597816, 126.8293416]","[37.559875, 126.8285683]"
1178,37.55927,126.81899,37.5592916,126.823575,1964.18,99,21,20,0,0,0,0,0,0,0,0,0,0,0,"마곡중앙1로,마곡서1로,공항대로",3800,2,0.651,1.1416666666666666,0.4906666666666666,-0.045133616602632244,0.0019185465678213023,0,0.03888888888888889,29.357142857142854,0,"[37.55927, 126.81899]","[37.5592916, 126.823575]"
1234,35.171195,128.9486433,35.17666,128.9509883,2223.6,11,9,12,32,10,0,0,0,0,0,0,0,0,0,"공항진입로,공항앞길,-",3800,2,1.1,0.9833333333333333,0.11666666666666681,-0.04195993724577505,1.689616391513026e-05,0,0.020555555555555556,47.83783783783783,3,"[35.171195, 128.9486433]","[35.17666, 128.9509883]"
1236,35.1768533,128.9508583,35.1810583,128.955285,2395.2,14,20,23,17,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항진입로,-",3800,2,0.781,0.8388888888888889,0.05788888888888888,-0.04421473393806334,0.0013679573640177339,0,0.020555555555555556,40.810810810810814,2,"[35.1768533, 128.9508583]","[35.1810583, 128.955285]"
1245,35.1768,128.9507816,35.1776983,128.95078,1435.38,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",3800,1,0.11800000000000001,0.034722222222222224,0.08327777777777778,-0.05719698710267009,-0.0047009683873982695,0,0.001388888888888889,25.0,0,"[35.1768, 128.9507816]","[35.1776983, 128.95078]"
1263,35.1768583,128.95081,35.1809716,128.9553266,2288.0,11,23,19,23,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항진입로,-",3800,2,0.781,0.8888888888888888,0.10788888888888881,-0.04421473393806334,0.0013679573640177339,0,0.021111111111111112,42.10526315789473,2,"[35.1768583, 128.95081]","[35.1809716, 128.9553266]"
1264,35.1809716,128.9553266,35.1768066,128.9507866,2800.98,38,12,17,0,0,0,0,0,0,0,0,0,0,0,"공항진입로,공항로811번길,공항앞길",3800,4,1.0,0.5930555555555556,0.40694444444444444,-0.026074866914063455,0.01819428770231551,0,0.01861111111111111,31.865671641791046,0,"[35.1809716, 128.9553266]","[35.1768066, 128.9507866]"
1277,35.1825599,128.9583416,35.1784983,128.9577033,1525.36,18,12,14,0,0,0,0,0,0,0,0,0,0,0,"공항로,공항로,-",5510,3,3.1,0.4166666666666667,2.6833333333333336,-0.011628320275904115,-0.009466293344444208,0,0.012222222222222223,34.09090909090909,0,"[35.1825599, 128.9583416]","[35.1784983, 128.9577033]"
1278,35.1784983,128.9577033,35.1768199,128.95082,1926.68,93,168,56,8,0,0,0,0,0,0,0,0,0,0,"공항로791번길,공항로811번나길,공항앞길",3800,3,1.2,3.1013888888888888,1.9013888888888888,-0.032957152851570526,0.008470296697957356,0,0.09027777777777778,34.353846153846156,1,"[35.1784983, 128.9577033]","[35.1768199, 128.95082]"
1292,35.1768083,128.9509266,35.1768083,128.9539016,1386.13,18,9,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항로811번나길,-",3800,1,0.584,0.2125,0.37149999999999994,-0.053903146166600045,-0.006674618917955677,0,0.0075,28.333333333333332,0,"[35.1768083, 128.9509266]","[35.1768083, 128.9539016]"
1298,35.1769183,128.9509516,35.1766916,128.9540399,2810.6,17,3,8,19,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항로811번나길,-",3800,1,0.58,0.5375,0.04249999999999998,-0.053931419479356014,-0.006657677711684799,0,0.013055555555555556,41.170212765957444,2,"[35.1769183, 128.9509516]","[35.1766916, 128.9540399]"
1351,35.1767816,128.9540466,35.1768416,128.9507216,2161.17,5,31,0,0,0,0,0,0,0,0,0,0,0,0,"공항로811번나길,공항로811번나길,공항앞길",3800,2,1.2,0.33611111111111114,0.8638888888888888,-0.0412531044268759,-0.00040663399285684545,0,0.01,33.611111111111114,0,"[35.1767816, 128.9540466]","[35.1768416, 128.9507216]"
1354,35.1815733,128.9539283,35.1733366,128.9475783,2442.0,0,12,20,26,13,4,0,0,0,0,0,0,0,0,"경전철로,공항진입로42번길,공항진입로",3800,2,1.2,1.0819444444444444,0.11805555555555558,-0.0412531044268759,-0.00040663399285684545,0,0.020833333333333332,51.93333333333333,3,"[35.1815733, 128.9539283]","[35.1733366, 128.9475783]"
1355,35.1733366,128.9475783,35.1707733,128.94939,2014.2,33,4,0,0,0,0,0,0,0,0,0,0,0,0,"공항진입로,-,-",3800,4,1.8,0.26805555555555555,1.5319444444444446,-0.020420204362870238,0.014806046448139702,0,0.010277777777777778,26.08108108108108,0,"[35.1733366, 128.9475783]","[35.1707733, 128.94939]"
1356,35.1708716,128.94937,35.176855,128.9508733,1938.56,4,21,0,46,0,0,0,0,0,0,0,0,0,0,"공항진입로,공항앞길,-",3800,2,1.0,0.9347222222222222,0.06527777777777777,-0.0426667700646742,0.00044042632068710594,0,0.01972222222222222,47.3943661971831,2,"[35.1708716, 128.94937]","[35.176855, 128.9508733]"
1359,35.1768033,128.9509316,35.1767616,128.95408,1586.5,12,32,5,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항로811번나길,-",3800,1,0.58,0.45694444444444443,0.12305555555555553,-0.053931419479356014,-0.006657677711684799,0,0.01361111111111111,33.57142857142857,0,"[35.1768033, 128.9509316]","[35.1767616, 128.95408]"
1371,35.17694,128.9507549,35.1734333,128.9534266,2401.98,8,3,16,19,0,9,0,0,0,0,0,0,0,0,"공항앞길,공항로811번나길,공항앞길85번길",3800,2,0.777,0.7625,0.014500000000000068,-0.04424300725081931,0.001384898570288614,0,0.015277777777777777,49.90909090909091,3,"[35.17694, 128.9507549]","[35.1734333, 128.9534266]"
1372,35.1735266,128.9530999,35.1768949,128.9508166,3271.32,2,19,8,15,0,7,0,0,0,0,0,0,0,0,"공항앞길163번길,공항앞길,-",3800,1,0.631,0.6736111111111112,0.042611111111111155,-0.053570934741717445,-0.006873678091638507,0,0.014166666666666666,47.54901960784314,3,"[35.1735266, 128.9530999]","[35.1768949, 128.9508166]"
1373,35.1768049,128.9507333,35.1768,128.9542799,1529.5,27,5,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항로811번나길,-",3800,1,0.595,0.2361111111111111,0.35888888888888887,-0.05382539455652114,-0.006721207235200595,0,0.008888888888888889,26.5625,0,"[35.1768049, 128.9507333]","[35.1768, 128.9542799]"
1374,35.1767533,128.954275,35.1767566,128.9506983,2591.66,28,52,54,12,0,0,0,0,0,0,0,0,0,0,"공항로811번나길,공항로811번나길,공항앞길",3800,3,1.2,1.5583333333333333,0.3583333333333334,-0.032957152851570526,0.008470296697957356,0,0.04055555555555555,38.42465753424658,1,"[35.1767533, 128.954275]","[35.1767566, 128.9506983]"
1381,35.1767349,128.9509433,35.17678,128.9539283,1635.58,14,27,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항로811번나길,-",3800,1,0.584,0.3597222222222222,0.22427777777777774,-0.053903146166600045,-0.006674618917955677,0,0.01138888888888889,31.585365853658534,0,"[35.1767349, 128.9509433]","[35.17678, 128.9539283]"
1397,35.1808183,128.953165,35.1904549,128.96148,1479.56,0,12,7,52,0,0,0,0,0,0,0,0,0,0,"공항진입로,공항로,-",3800,2,2.0,0.9986111111111111,1.0013888888888889,-0.03559844187568268,-0.0037948752470326544,0,0.01972222222222222,50.633802816901415,3,"[35.1808183, 128.953165]","[35.1904549, 128.96148]"
1410,35.17686,128.9507949,35.1767783,128.9540333,1888.76,7,12,18,13,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항로811번나길,-",3800,1,0.589,0.5888888888888889,0.00011111111111106187,-0.05386780452565509,-0.006695795425794276,0,0.013888888888888888,42.400000000000006,2,"[35.17686, 128.9507949]","[35.1767783, 128.9540333]"
1435,35.1765533,128.9543083,35.1767616,128.9507866,2262.4,20,13,4,0,0,0,0,0,0,0,0,0,0,0,"공항앞길33번길,공항로811번나길,공항앞길",3800,1,0.751,0.31527777777777777,0.43572222222222223,-0.052722735359038465,-0.007381914279764874,0,0.010277777777777778,30.675675675675674,0,"[35.1765533, 128.9543083]","[35.1767616, 128.9507866]"
1439,35.1768866,128.950875,35.1776966,128.95067,1470.16,12,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",3800,1,0.11800000000000001,0.08333333333333333,0.03466666666666668,-0.05719698710267009,-0.0047009683873982695,0,0.0033333333333333335,24.999999999999996,0,"[35.1768866, 128.950875]","[35.1776966, 128.95067]"
1451,35.1804316,128.9545833,35.1768566,128.9508366,1543.97,18,6,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",3800,2,0.5680000000000001,0.18333333333333332,0.3846666666666667,-0.04572028784231854,0.0022700765979420407,0,0.006666666666666667,27.499999999999996,0,"[35.1804316, 128.9545833]","[35.1768566, 128.9508366]"
1472,35.1767633,128.9508316,35.179865,128.95649,1758.72,29,44,10,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항로811번길,-",3800,2,0.756,0.7541666666666667,0.0018333333333333535,-0.04439144214278813,0.0014738399032107278,0,0.023055555555555555,32.71084337349398,0,"[35.1767633, 128.9508316]","[35.179865, 128.95649]"
1474,35.1767966,128.9507933,35.1810433,128.9553916,2328.97,6,29,5,6,27,0,0,0,0,0,0,0,0,0,"공항앞길,공항진입로,-",3800,2,0.781,0.9652777777777778,0.18427777777777776,-0.04421473393806334,0.0013679573640177339,0,0.020277777777777777,47.6027397260274,3,"[35.1767966, 128.9507933]","[35.1810433, 128.9553916]"
1475,35.1810433,128.9553916,35.1765799,128.9509016,1356.42,76,4,0,0,0,0,0,0,0,0,0,0,0,0,"공항진입로,공항로811번길,공항앞길",3800,4,1.0,0.5666666666666667,0.43333333333333335,-0.026074866914063455,0.01819428770231551,0,0.022222222222222223,25.5,0,"[35.1810433, 128.9553916]","[35.1765799, 128.9509016]"
1481,35.1769216,128.9508333,35.18103,128.9554399,1685.88,23,16,43,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항진입로,-",3800,2,0.782,0.8527777777777777,0.07077777777777772,-0.04420766560987435,0.0013637220624500134,0,0.02277777777777778,37.4390243902439,1,"[35.1769216, 128.9508333]","[35.18103, 128.9554399]"
1483,35.1810466,128.95543,35.16662,128.9544916,1918.0,26,23,10,26,14,48,0,0,0,0,0,0,0,0,"공항진입로,공항로,유통단지1로",4630,4,2.2,2.1791666666666667,0.02083333333333348,-0.013758851166944102,0.008311750871987917,0,0.04083333333333333,53.36734693877551,3,"[35.1810466, 128.95543]","[35.16662, 128.9544916]"
1484,35.16662,128.9544916,35.17669,128.9509983,1764.0,34,77,16,39,0,0,0,0,0,0,0,0,0,0,"유통단지1로57번길,유통단지1로58번길,공항앞길",3800,3,1.3,1.7805555555555554,0.4805555555555554,-0.03225032003267137,0.008046766541185382,0,0.04611111111111111,38.6144578313253,1,"[35.16662, 128.9544916]","[35.17669, 128.9509983]"
1485,35.1766733,128.9509999,35.1771433,128.9510533,1424.61,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",3800,1,0.069,0.020833333333333332,0.04816666666666668,-0.057543335183930684,-0.004493438610579999,0,0.0008333333333333334,24.999999999999996,0,"[35.1766733, 128.9509999]","[35.1771433, 128.9510533]"
1495,35.1766549,128.9506733,35.17749,128.9515166,1465.46,17,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",3800,1,0.131,0.11805555555555555,0.012944444444444453,-0.0571050988362132,-0.004756027307778625,0,0.004722222222222222,25.0,0,"[35.1766549, 128.9506733]","[35.17749, 128.9515166]"
1496,35.17749,128.9515166,35.1768366,128.9516933,1497.6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",3800,1,0.11,0.08333333333333333,0.026666666666666672,-0.05725353372818203,-0.004667085974856509,0,0.0033333333333333335,24.999999999999996,0,"[35.17749, 128.9515166]","[35.1768366, 128.9516933]"
1497,35.1768366,128.9516933,35.1768066,128.95086,3252.21,38,38,64,37,6,24,9,0,0,0,0,0,0,0,"공항앞길85번길,공항앞길,-",3800,1,0.209,2.8194444444444446,2.6104444444444446,-0.056553769237471865,-0.005086380830060768,0,0.06,46.99074074074075,2,"[35.1768366, 128.9516933]","[35.1768066, 128.95086]"
1504,35.1810433,128.9552999,35.1768583,128.9508216,2079.78,45,25,0,0,0,0,0,0,0,0,0,0,0,0,"공항진입로,공항로811번길,공항앞길",3800,4,1.0,0.5555555555555556,0.4444444444444444,-0.026074866914063455,0.01819428770231551,0,0.019444444444444445,28.571428571428573,0,"[35.1810433, 128.9552999]","[35.1768583, 128.9508216]"
1510,35.18035,128.95565,35.1768633,128.9507166,1582.9,39,11,0,0,0,0,0,0,0,0,0,0,0,0,"공항로811번길,공항앞길,-",3800,2,0.658,0.37777777777777777,0.28022222222222226,-0.0450841383053093,0.0018888994568472643,0,0.013888888888888888,27.2,0,"[35.18035, 128.95565]","[35.1768633, 128.9507166]"
1513,35.1780583,128.9519533,35.1768933,128.9507966,1378.08,26,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",3800,1,0.17,0.18055555555555555,0.01055555555555554,-0.05682943403684254,-0.004921204068919695,0,0.007222222222222222,25.0,0,"[35.1780583, 128.9519533]","[35.1768933, 128.9507966]"
1526,35.1767866,128.9507833,35.1768166,128.95413,2173.28,5,4,25,7,5,0,0,0,0,0,0,0,0,0,"공항앞길,공항로811번나길,-",3800,1,0.527,0.5833333333333334,0.056333333333333346,-0.05430604087337256,-0.006433206728595649,0,0.012777777777777779,45.65217391304348,2,"[35.1767866, 128.9507833]","[35.1768166, 128.95413]"
1527,35.1767383,128.9541916,35.17675,128.9508516,1626.56,15,36,0,0,0,0,0,0,0,0,0,0,0,0,"공항로811번나길,공항로811번나길,공항앞길",3800,2,1.2,0.45416666666666666,0.7458333333333333,-0.0412531044268759,-0.00040663399285684545,0,0.014166666666666666,32.05882352941177,0,"[35.1767383, 128.9541916]","[35.17675, 128.9508516]"
1537,35.1831633,128.9585716,35.1769,128.9508183,1532.44,61,76,105,38,0,0,0,0,0,0,0,0,0,0,"공항로,공항로791번길,공항로811번나길",3800,4,1.7,3.0555555555555554,1.3555555555555554,-0.02112703718176939,0.01522957660491168,0,0.07777777777777778,39.285714285714285,1,"[35.1831633, 128.9585716]","[35.1769, 128.9508183]"
1554,35.1766733,128.951085,35.1767816,128.9540883,3108.78,7,27,3,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항로811번나길,-",3800,1,0.605,0.3486111111111111,0.2563888888888889,-0.053754711274631224,-0.0067635602508777926,0,0.010277777777777778,33.91891891891892,0,"[35.1766733, 128.951085]","[35.1767816, 128.9540883]"
1559,35.1680216,128.9563666,35.173915,128.9506999,2424.0,56,20,23,19,10,0,0,0,0,0,0,0,0,0,"유통단지1로,유통단지1로58번길,공항앞길",3800,2,1.0,1.3416666666666666,0.34166666666666656,-0.0426667700646742,0.00044042632068710594,0,0.035555555555555556,37.734375,1,"[35.1680216, 128.9563666]","[35.173915, 128.9506999]"
1560,35.173915,128.9506999,35.1811233,128.9535366,3135.33,11,6,9,14,11,16,0,0,0,0,0,0,0,0,"공항로811번나길,공항로811번가길,공항로811번길",3800,4,1.8,0.9930555555555556,0.8069444444444445,-0.020420204362870238,0.014806046448139702,0,0.01861111111111111,53.35820895522389,3,"[35.173915, 128.9506999]","[35.1811233, 128.9535366]"
1561,35.1811233,128.9535366,35.180955,128.9553933,2057.37,0,4,0,0,0,0,0,0,0,0,0,0,0,0,"공항진입로,-,-",3800,1,0.127,0.03888888888888889,0.08811111111111111,-0.05713337214896917,-0.004739086101507747,0,0.0011111111111111111,35.0,1,"[35.1811233, 128.9535366]","[35.180955, 128.9553933]"
1562,35.180955,128.9553933,35.1768033,128.95081,1664.48,76,9,0,0,0,0,0,0,0,0,0,0,0,0,"공항진입로,공항로811번길,공항앞길",3800,4,1.0,0.6152777777777778,0.3847222222222222,-0.026074866914063455,0.01819428770231551,0,0.02361111111111111,26.058823529411768,0,"[35.180955, 128.9553933]","[35.1768033, 128.95081]"
1565,35.1768233,128.951045,35.1733349,128.95207,1691.75,25,29,12,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항앞길163번길,-",3800,1,0.584,0.6055555555555555,0.02155555555555555,-0.053903146166600045,-0.006674618917955677,0,0.018333333333333333,33.03030303030303,0,"[35.1768233, 128.951045]","[35.1733349, 128.95207]"
1566,35.1734633,128.9520283,35.1768,128.9508616,1941.55,24,22,21,0,0,0,0,0,0,0,0,0,0,0,"공항앞길163번길,공항앞길,-",3800,1,0.584,0.6430555555555556,0.05905555555555564,-0.053903146166600045,-0.006674618917955677,0,0.01861111111111111,34.552238805970156,1,"[35.1734633, 128.9520283]","[35.1768, 128.9508616]"
1567,35.1769283,128.95068,35.1735066,128.9532583,1977.6,3,11,28,18,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항로811번나길,공항앞길85번길",3800,2,0.778,0.7527777777777778,0.025222222222222257,-0.04423593892263032,0.0013806632687208935,0,0.016666666666666666,45.166666666666664,2,"[35.1769283, 128.95068]","[35.1735066, 128.9532583]"
1568,35.1736066,128.9530183,35.17686,128.9509466,2666.4,10,8,24,16,0,0,0,0,0,0,0,0,0,0,"공항앞길163번길,공항앞길,-",3800,1,0.632,0.6916666666666667,0.059666666666666646,-0.053563866413528456,-0.006877913393206224,0,0.01611111111111111,42.93103448275862,2,"[35.1736066, 128.9530183]","[35.17686, 128.9509466]"
1572,35.1768783,128.9511233,35.1811016,128.9535233,3080.48,3,33,21,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항진입로,-",3800,2,0.654,0.6041666666666666,0.049833333333333396,-0.04511241161806527,0.0019058406631181427,0,0.015833333333333335,38.1578947368421,1,"[35.1768783, 128.9511233]","[35.1811016, 128.9535233]"
1578,35.1679333,128.9601583,35.1769033,128.9508516,1486.08,85,85,36,0,0,0,0,0,0,0,0,0,0,0,"유통단지1로,유통단지1로58번길,공항앞길",3800,4,1.9,1.8666666666666667,0.033333333333333215,-0.019713371543971087,0.014382516291367728,0,0.05722222222222222,32.62135922330097,0,"[35.1679333, 128.9601583]","[35.1769033, 128.9508516]"
1589,35.1767333,128.9542283,35.1768366,128.9508233,2051.19,13,25,0,0,0,0,0,0,0,0,0,0,0,0,"공항로811번나길,공항로811번나길,공항앞길",3800,2,1.2,0.3333333333333333,0.8666666666666667,-0.0412531044268759,-0.00040663399285684545,0,0.010555555555555556,31.57894736842105,0,"[35.1767333, 128.9542283]","[35.1768366, 128.9508233]"
1591,35.1821583,128.958225,35.1769183,128.9509733,1681.98,23,62,36,16,0,0,0,0,0,0,0,0,0,0,"공항로,공항로791번길,공항로811번나길",3800,4,1.6,1.4569444444444444,0.1430555555555557,-0.021833870000668543,0.015653106761683654,0,0.03805555555555556,38.28467153284671,1,"[35.1821583, 128.958225]","[35.1769183, 128.9509733]"
1594,35.1766433,128.9509133,35.1766566,128.954045,1897.0,12,14,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항로811번나길,-",3800,1,0.605,0.21944444444444444,0.38555555555555554,-0.053754711274631224,-0.0067635602508777926,0,0.007222222222222222,30.384615384615387,0,"[35.1766433, 128.9509133]","[35.1766566, 128.954045]"
1606,35.1770866,128.9506816,35.1766633,128.9540666,3325.87,12,7,12,16,2,0,0,0,0,0,0,0,0,0,"공항앞길,공항로811번나길,-",3800,1,0.583,0.5819444444444445,0.0010555555555554763,-0.053910214494789034,-0.0066703836163879565,0,0.01361111111111111,42.75510204081633,2,"[35.1770866, 128.9506816]","[35.1766633, 128.9540666]"
1625,35.1767983,128.9507733,35.17836,128.9576933,1692.76,51,35,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항로811번길,공항로",3800,3,1.0,0.6944444444444444,0.3055555555555556,-0.03437081848936883,0.009317357011501309,0,0.02388888888888889,29.069767441860463,0,"[35.1767983, 128.9507733]","[35.17836, 128.9576933]"
1636,35.1813883,128.9539633,35.1767716,128.9508416,1887.52,8,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항진입로,공항로811번길,공항앞길",3800,4,1.2,0.05555555555555555,1.1444444444444444,-0.02466120127626515,0.01734722738877156,0,0.0022222222222222222,25.0,0,"[35.1813883, 128.9539633]","[35.1767716, 128.9508416]"
1640,35.1852499,128.9593466,35.1816283,128.9536599,1425.6,42,8,29,1,0,0,0,0,0,0,0,0,0,0,"공항로,공항진입로,공항진입로42번길",3800,3,1.1,0.7472222222222222,0.35277777777777786,-0.03366398567046968,0.008893826854729333,0,0.022222222222222223,33.625,0,"[35.1852499, 128.9593466]","[35.1816283, 128.9536599]"
1641,35.1816283,128.9536599,35.17684,128.9508249,2021.58,126,132,68,0,0,0,0,0,0,0,0,0,0,0,"공항진입로,공항로811번길,공항앞길",3800,4,1.2,3.0083333333333333,1.8083333333333333,-0.02466120127626515,0.01734722738877156,0,0.09055555555555556,33.22085889570552,0,"[35.1816283, 128.9536599]","[35.17684, 128.9508249]"
1643,35.17699,128.9508766,35.1810233,128.9554383,3661.44,29,45,9,6,3,0,0,0,0,0,0,0,0,0,"공항앞길,공항진입로,-",3800,2,0.781,0.8972222222222223,0.11622222222222223,-0.04421473393806334,0.0013679573640177339,0,0.025555555555555557,35.108695652173914,1,"[35.17699, 128.9508766]","[35.1810233, 128.9554383]"
